size,density,graph_type,mst_algo,maze_num,runtime
50,25,matrix,kruskals,7,0.3477070829976583
50,25,list,prims,7,0.015429790997586679
50,25,list,kruskals,7,0.02169254200271098
50,25,matrix,prims,8,0.33504804199765204
50,25,matrix,kruskals,8,0.33832720799546223
50,25,list,prims,8,0.014836917005595751
50,25,list,kruskals,8,0.020808332999877166
50,25,matrix,prims,9,0.31657716700283345
50,25,matrix,kruskals,9,0.33858462500211317
50,25,list,prims,9,0.014903167000738904
50,25,list,kruskals,9,0.020763291002367623
50,50,matrix,prims,0,0.3352649590015062
50,50,matrix,kruskals,0,0.3907589999944321
50,50,list,prims,0,0.016144000001077075
50,50,list,kruskals,0,0.040411834001133684
50,50,matrix,prims,1,0.32184324999980163
50,50,matrix,kruskals,1,0.3431459999992512
50,50,list,prims,1,0.028899208002258092
50,50,list,kruskals,1,0.025099624996073544
50,50,matrix,prims,2,0.32680462500138674
50,50,matrix,kruskals,2,0.33989199999632547
50,50,list,prims,2,0.01606266599992523
50,50,list,kruskals,2,0.025040624997927807
50,50,matrix,prims,3,0.32218666699918685
50,50,matrix,kruskals,3,0.40818045899504796
50,50,list,prims,3,0.016511333000380546
50,50,list,kruskals,3,0.024279124998429324
50,50,matrix,prims,4,0.31498062500031665
50,50,matrix,kruskals,4,0.34635670900024706
50,50,list,prims,4,0.01604395799949998
50,50,list,kruskals,4,0.024515292003343347
50,50,matrix,prims,5,0.3213134999969043
50,50,matrix,kruskals,5,0.37309962500148686
50,50,list,prims,5,0.01589441700343741
50,50,list,kruskals,5,0.03892512499442091
50,50,matrix,prims,6,0.3198759590013651
50,50,matrix,kruskals,6,0.34091108400025405
50,50,list,prims,6,0.02855999999883352
50,50,list,kruskals,6,0.025401750004675705
50,50,matrix,prims,7,0.3307212090003304
50,50,matrix,kruskals,7,0.36749791700276546
50,50,list,prims,7,0.015687915998569224
50,50,list,kruskals,7,0.02575716600404121
50,50,matrix,prims,8,0.3267144580022432
50,50,matrix,kruskals,8,0.33459729199967114
50,50,list,prims,8,0.027569792000576854
50,50,list,kruskals,8,0.024136250001902226
50,50,matrix,prims,9,0.3189000839993241
50,50,matrix,kruskals,9,0.3430520840047393
