size,density,graph_type,mst_algo,maze_num,runtime
30,0,matrix,prims,1,0.04246191600395832
30,0,matrix,kruskals,1,0.04489741699944716
30,0,list,prims,1,0.0054503330029547215
30,0,list,kruskals,1,0.005152541998540983
30,0,matrix,prims,2,0.04183033300068928
30,0,matrix,kruskals,2,0.04466904100263491
30,0,list,prims,2,0.005219375001615845
30,0,list,kruskals,2,0.007048375002341345
30,0,matrix,prims,3,0.0421964580018539
30,0,matrix,kruskals,3,0.04466816700005438
30,0,list,prims,3,0.00528074999601813
30,0,list,kruskals,3,0.005108290999487508
30,0,matrix,prims,4,0.04219737499806797
30,0,matrix,kruskals,4,0.044792374996177386
30,0,list,prims,4,0.00523508399783168
30,0,list,kruskals,4,0.005140125002071727
30,0,matrix,prims,5,0.0419804160046624
30,0,matrix,kruskals,5,0.044603666006878484
30,0,list,prims,5,0.005329457999323495
30,0,list,kruskals,5,0.007037166004010942
30,0,matrix,prims,6,0.04264362500543939
30,0,matrix,kruskals,6,0.04521637500147335
30,0,list,prims,6,0.005255541997030377
30,0,list,kruskals,6,0.005149791999428999
30,0,matrix,prims,7,0.04235258299740963
30,0,matrix,kruskals,7,0.04551645799801918
30,0,list,prims,7,0.005201540996495169
30,0,list,kruskals,7,0.005114082996442448
30,0,matrix,prims,8,0.0426238750005723
30,0,matrix,kruskals,8,0.04539074999775039
30,0,list,prims,8,0.005301666999002919
30,0,list,kruskals,8,0.007024999998975545
30,0,matrix,prims,9,0.0425419579987647
30,0,matrix,kruskals,9,0.04517095899791457
30,0,list,prims,9,0.0053415830043377355
30,0,list,kruskals,9,0.005114791994856205
30,25,matrix,prims,0,0.042456416005734354
30,25,matrix,kruskals,0,0.051157083005819004
30,25,list,prims,0,0.005325250000169035
30,25,list,kruskals,0,0.007436333005898632
30,25,matrix,prims,1,0.0428364999970654
30,25,matrix,kruskals,1,0.04641891599749215
30,25,list,prims,1,0.005890750006074086
30,25,list,kruskals,1,0.0072175829991465434
30,25,matrix,prims,2,0.042557957996905316
30,25,matrix,kruskals,2,0.046242625001468696
30,25,list,prims,2,0.005952708001132123
30,25,list,kruskals,2,0.0073114170008921064
30,25,matrix,prims,3,0.0429693749974831
30,25,matrix,kruskals,3,0.04684495900437469
30,25,list,prims,3,0.005907082995690871
30,25,list,kruskals,3,0.0071627500001341105
30,25,matrix,prims,4,0.04355754100106424
30,25,matrix,kruskals,4,0.04650187500374159
30,25,list,prims,4,0.005914125002163928
30,25,list,kruskals,4,0.007423791001201607
30,25,matrix,prims,5,0.04601941600412829
30,25,matrix,kruskals,5,0.049308166999253444
30,25,list,prims,5,0.004893167002592236
30,25,list,kruskals,5,0.007418624998535961
30,25,matrix,prims,6,0.042816916000447236
30,25,matrix,kruskals,6,0.04664054200111423
30,25,list,prims,6,0.005963375006103888
30,25,list,kruskals,6,0.009052624998730607
30,25,matrix,prims,7,0.04280424999888055
30,25,matrix,kruskals,7,0.04739816700021038
30,25,list,prims,7,0.006031375000020489
30,25,list,kruskals,7,0.007316458999412134
30,25,matrix,prims,8,0.04263241700391518
30,25,matrix,kruskals,8,0.04689579199475702
30,25,list,prims,8,0.005986791999021079
30,25,list,kruskals,8,0.008916083002986852
30,25,matrix,prims,9,0.04308045799552929
30,25,matrix,kruskals,9,0.046467833999486174
30,25,list,prims,9,0.00590929199825041
30,25,list,kruskals,9,0.007117749999451917
30,50,matrix,prims,0,0.04307400000107009
30,50,matrix,kruskals,0,0.052675958002510015
30,50,list,prims,0,0.005296999996062368
30,50,list,kruskals,0,0.008784500001638662
30,50,matrix,prims,1,0.04368820899981074
30,50,matrix,kruskals,1,0.047840083003393374
30,50,list,prims,1,0.00629937500343658
30,50,list,kruskals,1,0.008272166000097059
30,50,matrix,prims,2,0.042991292000806425
30,50,matrix,kruskals,2,0.04765333300019847
30,50,list,prims,2,0.00631687499844702
30,50,list,kruskals,2,0.008611083001596853
30,50,matrix,prims,3,0.042853958999330644
30,50,matrix,kruskals,3,0.04796979199454654
30,50,list,prims,3,0.006357207996188663
30,50,list,kruskals,3,0.008531958003004547
30,50,matrix,prims,4,0.043429749995993916
30,50,matrix,kruskals,4,0.04795908399682958
30,50,list,prims,4,0.006489500003226567
30,50,list,kruskals,4,0.008400416998483706
30,50,matrix,prims,5,0.04241929200361483
30,50,matrix,kruskals,5,0.04795370800275123
30,50,list,prims,5,0.006386125001881737
30,50,list,kruskals,5,0.008559124995372258
30,50,matrix,prims,6,0.04346125000301981
30,50,matrix,kruskals,6,0.04779637499450473
30,50,list,prims,6,0.006366916997649241
30,50,list,kruskals,6,0.008516624999174383
30,50,matrix,prims,7,0.04301049999776296
30,50,matrix,kruskals,7,0.04740799999854062
30,50,list,prims,7,0.006285416995524429
30,50,list,kruskals,7,0.007971834005729761
30,50,matrix,prims,8,0.04317608300334541
30,50,matrix,kruskals,8,0.04755279199889628
30,50,list,prims,8,0.006346500005747657
30,50,list,kruskals,8,0.008367833004740532
30,50,matrix,prims,9,0.04308633299660869
30,50,matrix,kruskals,9,0.04737629200099036
30,50,list,prims,9,0.006310834003670607
30,50,list,kruskals,9,0.008643875000416301
30,75,matrix,prims,0,0.04296129199792631
30,75,matrix,kruskals,0,0.05346470799850067
30,75,list,prims,0,0.008719792000192683
30,75,list,kruskals,0,0.00920287500048289
30,75,matrix,prims,1,0.04328466700098943
30,75,matrix,kruskals,1,0.048233792003884446
30,75,list,prims,1,0.006493916000181343
30,75,list,kruskals,1,0.008890750003047287
30,75,matrix,prims,2,0.043577249998634215
30,75,matrix,kruskals,2,0.048161332997551654
30,75,list,prims,2,0.00825158299994655
30,75,list,kruskals,2,0.009617582996725105
30,75,matrix,prims,3,0.043070332998468075
30,75,matrix,kruskals,3,0.048067417003039736
