size,density,graph_type,mst_algo,runtime
0,100,matrix,prims,0.021233320236206055
0,100,matrix,prims,0.021360158920288086
0,100,matrix,prims,0.021159887313842773
0,100,matrix,prims,0.021500110626220703
0,100,matrix,prims,0.021372318267822266
0,100,matrix,kruskals,0.021025896072387695
0,100,matrix,kruskals,0.023353099822998047
0,100,matrix,kruskals,0.02165389060974121
0,100,matrix,kruskals,0.021039962768554688
0,100,matrix,kruskals,0.021214008331298828
0,100,matrix,kruskals,0.021042346954345703
0,100,matrix,kruskals,0.02174687385559082
0,100,matrix,kruskals,0.021116018295288086
0,100,matrix,kruskals,0.020930051803588867
0,100,matrix,kruskals,0.021001100540161133
0,100,list,prims,0.02108597755432129
0,100,list,prims,0.021175861358642578
0,100,list,prims,0.021565914154052734
0,100,list,prims,0.02080702781677246
0,100,list,prims,0.021195650100708008
0,100,list,prims,0.021114110946655273
0,100,list,prims,0.02128887176513672
0,100,list,prims,0.02110576629638672
0,100,list,prims,0.0218658447265625
0,100,list,prims,0.022256851196289062
0,100,list,kruskals,0.021287918090820312
0,100,list,kruskals,0.021543025970458984
0,100,list,kruskals,0.02113795280456543
0,100,list,kruskals,0.021166086196899414
0,100,list,kruskals,0.021218061447143555
0,100,list,kruskals,0.022473812103271484
0,100,list,kruskals,0.02111983299255371
0,100,list,kruskals,0.02140522003173828
0,100,list,kruskals,0.02130413055419922
0,100,list,kruskals,0.021831989288330078
10,0,matrix,prims,0.05344390869140625
10,0,matrix,prims,0.052503108978271484
10,0,matrix,prims,0.04632711410522461
10,0,matrix,prims,0.044345855712890625
10,0,matrix,prims,0.0481259822845459
10,0,matrix,prims,0.042360782623291016
10,0,matrix,prims,0.046399831771850586
10,0,matrix,prims,0.04628109931945801
10,0,matrix,prims,0.0466768741607666
10,0,matrix,prims,0.04507708549499512
10,0,matrix,kruskals,0.04501605033874512
10,0,matrix,kruskals,0.04537487030029297
10,0,matrix,kruskals,0.042404890060424805
10,0,matrix,kruskals,0.046350955963134766
10,0,matrix,kruskals,0.04605579376220703
10,0,matrix,kruskals,0.04927778244018555
10,0,matrix,kruskals,0.05125999450683594
10,0,matrix,kruskals,0.043528079986572266
10,0,matrix,kruskals,0.05126810073852539
10,0,matrix,kruskals,0.047266244888305664
10,0,list,prims,0.0292360782623291
10,0,list,prims,0.03010725975036621
10,0,list,prims,0.030376911163330078
10,0,list,prims,0.029989242553710938
10,0,list,prims,0.030193805694580078
10,0,list,prims,0.02943587303161621
10,0,list,prims,0.02994513511657715
10,0,list,prims,0.02904820442199707
10,0,list,prims,0.029545307159423828
10,0,list,prims,0.030447959899902344
10,0,list,kruskals,0.028799057006835938
10,0,list,kruskals,0.029896974563598633
10,0,list,kruskals,0.02835702896118164
10,0,list,kruskals,0.02884984016418457
10,0,list,kruskals,0.027862071990966797
10,0,list,kruskals,0.030419111251831055
10,0,list,kruskals,0.02763199806213379
10,0,list,kruskals,0.028816699981689453
10,0,list,kruskals,0.029572725296020508
10,0,list,kruskals,0.029748916625976562
10,25,matrix,prims,0.03624701499938965
10,25,matrix,prims,0.03336381912231445
10,25,matrix,prims,0.0327448844909668
10,25,matrix,prims,0.0328831672668457
10,25,matrix,prims,0.035996198654174805
10,25,matrix,prims,0.03478884696960449
10,25,matrix,prims,0.033045053482055664
10,25,matrix,prims,0.034297943115234375
10,25,matrix,prims,0.03358578681945801
10,25,matrix,prims,0.03342485427856445
10,25,matrix,kruskals,0.04001116752624512
10,25,matrix,kruskals,0.036273956298828125
10,25,matrix,kruskals,0.0322268009185791
10,25,matrix,kruskals,0.03699493408203125
10,25,matrix,kruskals,0.03513908386230469
10,25,matrix,kruskals,0.04599714279174805
10,25,matrix,kruskals,0.03407406806945801
10,25,matrix,kruskals,0.03497600555419922
10,25,matrix,kruskals,0.03681206703186035
10,25,matrix,kruskals,0.035459041595458984
10,25,list,prims,0.026070117950439453
10,25,list,prims,0.02586507797241211
10,25,list,prims,0.028368711471557617
10,25,list,prims,0.026964902877807617
10,25,list,prims,0.026727914810180664
10,25,list,prims,0.027553081512451172
10,25,list,prims,0.026854991912841797
10,25,list,prims,0.026426076889038086
10,25,list,prims,0.026188135147094727
10,25,list,prims,0.02692699432373047
10,25,list,kruskals,0.027727127075195312
10,25,list,kruskals,0.026571035385131836
10,25,list,kruskals,0.026005029678344727
10,25,list,kruskals,0.026652097702026367
10,25,list,kruskals,0.02603888511657715
10,25,list,kruskals,0.026499271392822266
10,25,list,kruskals,0.02606797218322754
10,25,list,kruskals,0.027704954147338867
10,25,list,kruskals,0.02642989158630371
10,25,list,kruskals,0.026834964752197266
10,50,matrix,prims,0.0343780517578125
10,50,matrix,prims,0.03426718711853027
10,50,matrix,prims,0.03332209587097168
10,50,matrix,prims,0.03426313400268555
10,50,matrix,prims,0.03553318977355957
10,50,matrix,prims,0.03336620330810547
10,50,matrix,prims,0.03523993492126465
10,50,matrix,prims,0.03598594665527344
10,50,matrix,prims,0.032399654388427734
10,50,matrix,prims,0.03372788429260254
10,50,matrix,kruskals,0.03631019592285156
10,50,matrix,kruskals,0.03272509574890137
10,50,matrix,kruskals,0.034407854080200195
10,50,matrix,kruskals,0.034013986587524414
10,50,matrix,kruskals,0.03456711769104004
10,50,matrix,kruskals,0.035273075103759766
10,50,matrix,kruskals,0.03271913528442383
10,50,matrix,kruskals,0.03603386878967285
10,50,matrix,kruskals,0.03440093994140625
10,50,matrix,kruskals,0.0337979793548584
10,50,list,prims,0.026727914810180664
10,50,list,prims,0.02650284767150879
10,50,list,prims,0.02646613121032715
10,50,list,prims,0.027408123016357422
